TableName,SeriesCode,LineNumber,LineDescription,TimePeriod,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
T10101,Y001RL,12,Intellectual property products,2014Q3,Fisher Quantity Index,"Percent change, annual rate",0,8.9,T10101
T10101,Y001RL,12,Intellectual property products,2014Q4,Fisher Quantity Index,"Percent change, annual rate",0,9.4,T10101
T10101,Y001RL,12,Intellectual property products,2015Q1,Fisher Quantity Index,"Percent change, annual rate",0,-2.4,T10101
T10101,Y001RL,12,Intellectual property products,2015Q2,Fisher Quantity Index,"Percent change, annual rate",0,2.2,T10101
T10101,Y001RL,12,Intellectual property products,2015Q3,Fisher Quantity Index,"Percent change, annual rate",0,6.5,T10101
T10101,Y001RL,12,Intellectual property products,2015Q4,Fisher Quantity Index,"Percent change, annual rate",0,11.3,T10101
T10101,Y001RL,12,Intellectual property products,2016Q1,Fisher Quantity Index,"Percent change, annual rate",0,12.8,T10101
T10101,Y001RL,12,Intellectual property products,2016Q2,Fisher Quantity Index,"Percent change, annual rate",0,10.4,T10101
T10101,Y001RL,12,Intellectual property products,2016Q3,Fisher Quantity Index,"Percent change, annual rate",0,8.3,T10101
T10101,Y001RL,12,Intellectual property products,2016Q4,Fisher Quantity Index,"Percent change, annual rate",0,4.5,T10101
T10101,Y001RL,12,Intellectual property products,2017Q1,Fisher Quantity Index,"Percent change, annual rate",0,9.0,T10101
T10101,Y001RL,12,Intellectual property products,2017Q2,Fisher Quantity Index,"Percent change, annual rate",0,2.9,T10101
T10101,Y001RL,12,Intellectual property products,2017Q3,Fisher Quantity Index,"Percent change, annual rate",0,8.9,T10101
T10101,Y001RL,12,Intellectual property products,2017Q4,Fisher Quantity Index,"Percent change, annual rate",0,8.1,T10101
T10101,Y001RL,12,Intellectual property products,2018Q1,Fisher Quantity Index,"Percent change, annual rate",0,8.8,T10101
T10101,Y001RL,12,Intellectual property products,2018Q2,Fisher Quantity Index,"Percent change, annual rate",0,11.9,T10101
T10101,Y001RL,12,Intellectual property products,2018Q3,Fisher Quantity Index,"Percent change, annual rate",0,7.0,T10101
T10101,Y001RL,12,Intellectual property products,2018Q4,Fisher Quantity Index,"Percent change, annual rate",0,11.9,T10101
T10101,Y001RL,12,Intellectual property products,2019Q1,Fisher Quantity Index,"Percent change, annual rate",0,4.2,T10101
T10101,Y001RL,12,Intellectual property products,2019Q2,Fisher Quantity Index,"Percent change, annual rate",0,8.9,T10101
T10101,Y001RL,12,Intellectual property products,2019Q3,Fisher Quantity Index,"Percent change, annual rate",0,8.1,T10101
T10101,Y001RL,12,Intellectual property products,2019Q4,Fisher Quantity Index,"Percent change, annual rate",0,10.1,T10101
T10101,Y001RL,12,Intellectual property products,2020Q1,Fisher Quantity Index,"Percent change, annual rate",0,6.4,T10101
T10101,Y001RL,12,Intellectual property products,2020Q2,Fisher Quantity Index,"Percent change, annual rate",0,-10.0,T10101
T10101,Y001RL,12,Intellectual property products,2020Q3,Fisher Quantity Index,"Percent change, annual rate",0,7.5,T10101
T10101,Y001RL,12,Intellectual property products,2020Q4,Fisher Quantity Index,"Percent change, annual rate",0,10.5,T10101
T10101,Y001RL,12,Intellectual property products,2021Q1,Fisher Quantity Index,"Percent change, annual rate",0,14.8,T10101
T10101,Y001RL,12,Intellectual property products,2021Q2,Fisher Quantity Index,"Percent change, annual rate",0,13.2,T10101
T10101,Y001RL,12,Intellectual property products,2021Q3,Fisher Quantity Index,"Percent change, annual rate",0,10.1,T10101
T10101,Y001RL,12,Intellectual property products,2021Q4,Fisher Quantity Index,"Percent change, annual rate",0,13.0,T10101
T10101,Y001RL,12,Intellectual property products,2022Q1,Fisher Quantity Index,"Percent change, annual rate",0,13.8,T10101
T10101,Y001RL,12,Intellectual property products,2022Q2,Fisher Quantity Index,"Percent change, annual rate",0,12.4,T10101
T10101,Y001RL,12,Intellectual property products,2022Q3,Fisher Quantity Index,"Percent change, annual rate",0,6.9,T10101
T10101,Y001RL,12,Intellectual property products,2022Q4,Fisher Quantity Index,"Percent change, annual rate",0,9.3,T10101
T10101,Y001RL,12,Intellectual property products,2023Q1,Fisher Quantity Index,"Percent change, annual rate",0,5.5,T10101
T10101,Y001RL,12,Intellectual property products,2023Q2,Fisher Quantity Index,"Percent change, annual rate",0,4.7,T10101
T10101,Y001RL,12,Intellectual property products,2023Q3,Fisher Quantity Index,"Percent change, annual rate",0,2.9,T10101
T10101,Y001RL,12,Intellectual property products,2023Q4,Fisher Quantity Index,"Percent change, annual rate",0,4.2,T10101
T10101,Y001RL,12,Intellectual property products,2024Q1,Fisher Quantity Index,"Percent change, annual rate",0,6.7,T10101
T10101,Y001RL,12,Intellectual property products,2024Q2,Fisher Quantity Index,"Percent change, annual rate",0,0.7,T10101
T10101,Y001RL,12,Intellectual property products,2024Q3,Fisher Quantity Index,"Percent change, annual rate",0,2.6,T10101
T10101,Y001RL,12,Intellectual property products,2024Q4,Fisher Quantity Index,"Percent change, annual rate",0,-0.6,T10101
T10101,Y001RL,12,Intellectual property products,2025Q1,Fisher Quantity Index,"Percent change, annual rate",0,6.5,T10101
T10101,Y001RL,12,Intellectual property products,2025Q2,Fisher Quantity Index,"Percent change, annual rate",0,15.0,T10101
T10101,Y001RL,12,Intellectual property products,2025Q3,Fisher Quantity Index,"Percent change, annual rate",0,5.6,T10101
T10101,A011RL,13,Residential,1947Q2,Fisher Quantity Index,"Percent change, annual rate",0,-18.5,T10101
T10101,A011RL,13,Residential,1947Q3,Fisher Quantity Index,"Percent change, annual rate",0,76.7,T10101
T10101,A011RL,13,Residential,1947Q4,Fisher Quantity Index,"Percent change, annual rate",0,102.4,T10101
T10101,A011RL,13,Residential,1948Q1,Fisher Quantity Index,"Percent change, annual rate",0,-5.1,T10101
T10101,A011RL,13,Residential,1948Q2,Fisher Quantity Index,"Percent change, annual rate",0,25.2,T10101
T10101,A011RL,13,Residential,1948Q3,Fisher Quantity Index,"Percent change, annual rate",0,-12.1,T10101
T10101,A011RL,13,Residential,1948Q4,Fisher Quantity Index,"Percent change, annual rate",0,-26.2,T10101
T10101,A011RL,13,Residential,1949Q1,Fisher Quantity Index,"Percent change, annual rate",0,-26.4,T10101
T10101,A011RL,13,Residential,1949Q2,Fisher Quantity Index,"Percent change, annual rate",0,-6.5,T10101
T10101,A011RL,13,Residential,1949Q3,Fisher Quantity Index,"Percent change, annual rate",0,38.9,T10101
T10101,A011RL,13,Residential,1949Q4,Fisher Quantity Index,"Percent change, annual rate",0,58.4,T10101
T10101,A011RL,13,Residential,1950Q1,Fisher Quantity Index,"Percent change, annual rate",0,52.7,T10101
T10101,A011RL,13,Residential,1950Q2,Fisher Quantity Index,"Percent change, annual rate",0,44.2,T10101
T10101,A011RL,13,Residential,1950Q3,Fisher Quantity Index,"Percent change, annual rate",0,23.7,T10101
T10101,A011RL,13,Residential,1950Q4,Fisher Quantity Index,"Percent change, annual rate",0,-17.4,T10101
T10101,A011RL,13,Residential,1951Q1,Fisher Quantity Index,"Percent change, annual rate",0,-19.1,T10101
T10101,A011RL,13,Residential,1951Q2,Fisher Quantity Index,"Percent change, annual rate",0,-43.7,T10101
T10101,A011RL,13,Residential,1951Q3,Fisher Quantity Index,"Percent change, annual rate",0,-22.9,T10101
T10101,A011RL,13,Residential,1951Q4,Fisher Quantity Index,"Percent change, annual rate",0,3.9,T10101
T10101,A011RL,13,Residential,1952Q1,Fisher Quantity Index,"Percent change, annual rate",0,10.9,T10101
T10101,A011RL,13,Residential,1952Q2,Fisher Quantity Index,"Percent change, annual rate",0,7.6,T10101
T10101,A011RL,13,Residential,1952Q3,Fisher Quantity Index,"Percent change, annual rate",0,-3.8,T10101
T10101,A011RL,13,Residential,1952Q4,Fisher Quantity Index,"Percent change, annual rate",0,23.4,T10101
T10101,A011RL,13,Residential,1953Q1,Fisher Quantity Index,"Percent change, annual rate",0,6.6,T10101
T10101,A011RL,13,Residential,1953Q2,Fisher Quantity Index,"Percent change, annual rate",0,1.3,T10101
T10101,A011RL,13,Residential,1953Q3,Fisher Quantity Index,"Percent change, annual rate",0,-14.1,T10101
T10101,A011RL,13,Residential,1953Q4,Fisher Quantity Index,"Percent change, annual rate",0,-3.2,T10101
T10101,A011RL,13,Residential,1954Q1,Fisher Quantity Index,"Percent change, annual rate",0,4.5,T10101
T10101,A011RL,13,Residential,1954Q2,Fisher Quantity Index,"Percent change, annual rate",0,28.7,T10101
T10101,A011RL,13,Residential,1954Q3,Fisher Quantity Index,"Percent change, annual rate",0,26.7,T10101
T10101,A011RL,13,Residential,1954Q4,Fisher Quantity Index,"Percent change, annual rate",0,27.5,T10101
T10101,A011RL,13,Residential,1955Q1,Fisher Quantity Index,"Percent change, annual rate",0,32.8,T10101
T10101,A011RL,13,Residential,1955Q2,Fisher Quantity Index,"Percent change, annual rate",0,5.9,T10101
T10101,A011RL,13,Residential,1955Q3,Fisher Quantity Index,"Percent change, annual rate",0,-8.3,T10101
T10101,A011RL,13,Residential,1955Q4,Fisher Quantity Index,"Percent change, annual rate",0,-15.8,T10101
T10101,A011RL,13,Residential,1956Q1,Fisher Quantity Index,"Percent change, annual rate",0,-9.8,T10101
T10101,A011RL,13,Residential,1956Q2,Fisher Quantity Index,"Percent change, annual rate",0,-2.1,T10101
T10101,A011RL,13,Residential,1956Q3,Fisher Quantity Index,"Percent change, annual rate",0,-7.3,T10101
T10101,A011RL,13,Residential,1956Q4,Fisher Quantity Index,"Percent change, annual rate",0,-5.8,T10101
T10101,A011RL,13,Residential,1957Q1,Fisher Quantity Index,"Percent change, annual rate",0,-5.4,T10101
T10101,A011RL,13,Residential,1957Q2,Fisher Quantity Index,"Percent change, annual rate",0,-9.1,T10101
T10101,A011RL,13,Residential,1957Q3,Fisher Quantity Index,"Percent change, annual rate",0,-5.2,T10101
T10101,A011RL,13,Residential,1957Q4,Fisher Quantity Index,"Percent change, annual rate",0,-0.5,T10101
T10101,A011RL,13,Residential,1958Q1,Fisher Quantity Index,"Percent change, annual rate",0,-14.8,T10101
T10101,A011RL,13,Residential,1958Q2,Fisher Quantity Index,"Percent change, annual rate",0,1.4,T10101
T10101,A011RL,13,Residential,1958Q3,Fisher Quantity Index,"Percent change, annual rate",0,32.1,T10101
T10101,A011RL,13,Residential,1958Q4,Fisher Quantity Index,"Percent change, annual rate",0,48.6,T10101
T10101,A011RL,13,Residential,1959Q1,Fisher Quantity Index,"Percent change, annual rate",0,53.4,T10101
T10101,A011RL,13,Residential,1959Q2,Fisher Quantity Index,"Percent change, annual rate",0,14.7,T10101
T10101,A011RL,13,Residential,1959Q3,Fisher Quantity Index,"Percent change, annual rate",0,-7.3,T10101
T10101,A011RL,13,Residential,1959Q4,Fisher Quantity Index,"Percent change, annual rate",0,-10.9,T10101
T10101,A011RL,13,Residential,1960Q1,Fisher Quantity Index,"Percent change, annual rate",0,12.9,T10101
T10101,A011RL,13,Residential,1960Q2,Fisher Quantity Index,"Percent change, annual rate",0,-28.9,T10101
T10101,A011RL,13,Residential,1960Q3,Fisher Quantity Index,"Percent change, annual rate",0,-11.4,T10101
T10101,A011RL,13,Residential,1960Q4,Fisher Quantity Index,"Percent change, annual rate",0,-0.4,T10101
T10101,A011RL,13,Residential,1961Q1,Fisher Quantity Index,"Percent change, annual rate",0,1.6,T10101
T10101,A011RL,13,Residential,1961Q2,Fisher Quantity Index,"Percent change, annual rate",0,1.6,T10101
T10101,A011RL,13,Residential,1961Q3,Fisher Quantity Index,"Percent change, annual rate",0,23.7,T10101
T10101,A011RL,13,Residential,1961Q4,Fisher Quantity Index,"Percent change, annual rate",0,14.3,T10101
T10101,A011RL,13,Residential,1962Q1,Fisher Quantity Index,"Percent change, annual rate",0,7.2,T10101
T10101,A011RL,13,Residential,1962Q2,Fisher Quantity Index,"Percent change, annual rate",0,13.0,T10101
T10101,A011RL,13,Residential,1962Q3,Fisher Quantity Index,"Percent change, annual rate",0,-0.3,T10101
T10101,A011RL,13,Residential,1962Q4,Fisher Quantity Index,"Percent change, annual rate",0,-0.6,T10101
T10101,A011RL,13,Residential,1963Q1,Fisher Quantity Index,"Percent change, annual rate",0,14.9,T10101
T10101,A011RL,13,Residential,1963Q2,Fisher Quantity Index,"Percent change, annual rate",0,31.9,T10101
T10101,A011RL,13,Residential,1963Q3,Fisher Quantity Index,"Percent change, annual rate",0,7.9,T10101
T10101,A011RL,13,Residential,1963Q4,Fisher Quantity Index,"Percent change, annual rate",0,13.2,T10101
T10101,A011RL,13,Residential,1964Q1,Fisher Quantity Index,"Percent change, annual rate",0,26.9,T10101
T10101,A011RL,13,Residential,1964Q2,Fisher Quantity Index,"Percent change, annual rate",0,-18.5,T10101
T10101,A011RL,13,Residential,1964Q3,Fisher Quantity Index,"Percent change, annual rate",0,-6.2,T10101
T10101,A011RL,13,Residential,1964Q4,Fisher Quantity Index,"Percent change, annual rate",0,-6.9,T10101
T10101,A011RL,13,Residential,1965Q1,Fisher Quantity Index,"Percent change, annual rate",0,2.0,T10101
T10101,A011RL,13,Residential,1965Q2,Fisher Quantity Index,"Percent change, annual rate",0,3.5,T10101
T10101,A011RL,13,Residential,1965Q3,Fisher Quantity Index,"Percent change, annual rate",0,1.9,T10101
T10101,A011RL,13,Residential,1965Q4,Fisher Quantity Index,"Percent change, annual rate",0,-7.6,T10101
T10101,A011RL,13,Residential,1966Q1,Fisher Quantity Index,"Percent change, annual rate",0,10.4,T10101
T10101,A011RL,13,Residential,1966Q2,Fisher Quantity Index,"Percent change, annual rate",0,-27.7,T10101
T10101,A011RL,13,Residential,1966Q3,Fisher Quantity Index,"Percent change, annual rate",0,-12.6,T10101
T10101,A011RL,13,Residential,1966Q4,Fisher Quantity Index,"Percent change, annual rate",0,-35.8,T10101
T10101,A011RL,13,Residential,1967Q1,Fisher Quantity Index,"Percent change, annual rate",0,-10.6,T10101
T10101,A011RL,13,Residential,1967Q2,Fisher Quantity Index,"Percent change, annual rate",0,54.7,T10101
T10101,A011RL,13,Residential,1967Q3,Fisher Quantity Index,"Percent change, annual rate",0,23.0,T10101
T10101,A011RL,13,Residential,1967Q4,Fisher Quantity Index,"Percent change, annual rate",0,25.3,T10101
T10101,A011RL,13,Residential,1968Q1,Fisher Quantity Index,"Percent change, annual rate",0,1.2,T10101
T10101,A011RL,13,Residential,1968Q2,Fisher Quantity Index,"Percent change, annual rate",0,10.1,T10101
T10101,A011RL,13,Residential,1968Q3,Fisher Quantity Index,"Percent change, annual rate",0,8.3,T10101
T10101,A011RL,13,Residential,1968Q4,Fisher Quantity Index,"Percent change, annual rate",0,5.7,T10101
T10101,A011RL,13,Residential,1969Q1,Fisher Quantity Index,"Percent change, annual rate",0,14.1,T10101
T10101,A011RL,13,Residential,1969Q2,Fisher Quantity Index,"Percent change, annual rate",0,-3.7,T10101
T10101,A011RL,13,Residential,1969Q3,Fisher Quantity Index,"Percent change, annual rate",0,-3.1,T10101
T10101,A011RL,13,Residential,1969Q4,Fisher Quantity Index,"Percent change, annual rate",0,-24.8,T10101
T10101,A011RL,13,Residential,1970Q1,Fisher Quantity Index,"Percent change, annual rate",0,0.2,T10101
T10101,A011RL,13,Residential,1970Q2,Fisher Quantity Index,"Percent change, annual rate",0,-22.3,T10101
T10101,A011RL,13,Residential,1970Q3,Fisher Quantity Index,"Percent change, annual rate",0,25.1,T10101
T10101,A011RL,13,Residential,1970Q4,Fisher Quantity Index,"Percent change, annual rate",0,46.8,T10101
T10101,A011RL,13,Residential,1971Q1,Fisher Quantity Index,"Percent change, annual rate",0,22.4,T10101
T10101,A011RL,13,Residential,1971Q2,Fisher Quantity Index,"Percent change, annual rate",0,44.3,T10101
T10101,A011RL,13,Residential,1971Q3,Fisher Quantity Index,"Percent change, annual rate",0,19.7,T10101
T10101,A011RL,13,Residential,1971Q4,Fisher Quantity Index,"Percent change, annual rate",0,16.3,T10101
T10101,A011RL,13,Residential,1972Q1,Fisher Quantity Index,"Percent change, annual rate",0,28.8,T10101
T10101,A011RL,13,Residential,1972Q2,Fisher Quantity Index,"Percent change, annual rate",0,7.8,T10101
T10101,A011RL,13,Residential,1972Q3,Fisher Quantity Index,"Percent change, annual rate",0,1.8,T10101
T10101,A011RL,13,Residential,1972Q4,Fisher Quantity Index,"Percent change, annual rate",0,14.9,T10101
T10101,A011RL,13,Residential,1973Q1,Fisher Quantity Index,"Percent change, annual rate",0,14.0,T10101
T10101,A011RL,13,Residential,1973Q2,Fisher Quantity Index,"Percent change, annual rate",0,-19.2,T10101
T10101,A011RL,13,Residential,1973Q3,Fisher Quantity Index,"Percent change, annual rate",0,-16.1,T10101
